pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
Inambari	RondoniaHeadwaters	chr_Z	26200001	26700000	-0.01077396797765182	4
Inambari	RondoniaHeadwaters	chr_Z	26700001	27200000	NA	2
Inambari	RondoniaHeadwaters	chr_Z	27200001	27700000	NA	1
Inambari	RondoniaHeadwaters	chr_Z	27700001	28200000	0.017175572519083977	1
Inambari	RondoniaHeadwaters	chr_Z	29200001	29700000	NA	1
Inambari	RondoniaHeadwaters	chr_Z	32200001	32700000	NA	1
Inambari	RondoniaHeadwaters	chr_Z	32700001	33200000	-0.12223206377325047	1
Inambari	RondoniaHeadwaters	chr_Z	34200001	34700000	0.7761194029850748	1
Inambari	RondoniaHeadwaters	chr_Z	36200001	36700000	-0.033607169529499464	1
Inambari	RondoniaHeadwaters	chr_Z	37200001	37700000	0.527543323122174	4
Inambari	RondoniaHeadwaters	chr_Z	37700001	38200000	-0.20621270556896185	2
Inambari	RondoniaHeadwaters	chr_Z	39200001	39700000	-0.11366245694603895	1
Inambari	RondoniaHeadwaters	chr_Z	39700001	40200000	0.6084294071873549	2
Inambari	RondoniaHeadwaters	chr_Z	41700001	42200000	NA	1
Inambari	RondoniaHeadwaters	chr_Z	42700001	43200000	-0.3284671532846704	1
Inambari	RondoniaHeadwaters	chr_Z	43200001	43700000	-0.02364418315610862	2
Inambari	RondoniaHeadwaters	chr_Z	45200001	45700000	-0.1139324813720182	1
Inambari	RondoniaHeadwaters	chr_Z	46700001	47200000	-0.403593586334703	5
Inambari	RondoniaHeadwaters	chr_Z	47200001	47700000	-0.15309831706527147	3
Inambari	RondoniaHeadwaters	chr_Z	47700001	48200000	-0.06964147536755204	1
Inambari	RondoniaHeadwaters	chr_Z	48200001	48700000	-0.09525244913338352	2
Inambari	RondoniaHeadwaters	chr_Z	48700001	49200000	NA	1
Inambari	RondoniaHeadwaters	chr_Z	50200001	50700000	0.3496259678185003	3
Inambari	RondoniaHeadwaters	chr_Z	50700001	51200000	-0.3146997929606623	2
Inambari	RondoniaHeadwaters	chr_Z	51700001	52200000	-0.1458517489582013	3
Inambari	RondoniaHeadwaters	chr_Z	52200001	52700000	NA	4
Inambari	RondoniaHeadwaters	chr_Z	52700001	53200000	0.6329010884199895	2
Inambari	RondoniaHeadwaters	chr_Z	53200001	53700000	-0.029226976802983366	4
Inambari	RondoniaHeadwaters	chr_Z	54700001	55200000	NA	2
Inambari	RondoniaHeadwaters	chr_Z	55700001	56200000	0.07145170716238199	8
Inambari	RondoniaHeadwaters	chr_Z	56200001	56700000	-0.11678444004346106	2
Inambari	RondoniaHeadwaters	chr_Z	56700001	57200000	NA	2
Inambari	RondoniaHeadwaters	chr_Z	57200001	57700000	-0.13560422253437174	2
Inambari	RondoniaHeadwaters	chr_Z	57700001	58200000	0.09237686208501712	2
Inambari	RondoniaHeadwaters	chr_Z	58700001	59200000	0.4944884183946001	2
Inambari	RondoniaHeadwaters	chr_Z	59200001	59700000	-0.0508703600667672	1
Inambari	RondoniaHeadwaters	chr_Z	59700001	60200000	-0.34883720930232515	3
Inambari	RondoniaHeadwaters	chr_Z	60200001	60700000	0.11060825888449181	9
Inambari	RondoniaHeadwaters	chr_Z	60700001	61200000	-0.2417993803901271	5
Inambari	RondoniaHeadwaters	chr_Z	61200001	61700000	0.009076786487390793	4
Inambari	RondoniaHeadwaters	chr_Z	61700001	62200000	-0.19318181818181704	1
Inambari	RondoniaHeadwaters	chr_Z	62200001	62700000	0.4747790968141523	2
Inambari	RondoniaHeadwaters	chr_Z	62700001	63200000	0.17017766343925528	5
Inambari	RondoniaHeadwaters	chr_Z	63200001	63700000	0.7145803258403796	1
Inambari	RondoniaHeadwaters	chr_Z	63700001	64200000	0.19584160409624493	3
Inambari	RondoniaHeadwaters	chr_Z	64200001	64700000	NA	2
Inambari	RondoniaHeadwaters	chr_Z	65700001	66200000	0.28039642252840224	2
Inambari	RondoniaHeadwaters	chr_Z	66200001	66700000	-0.32911392405063283	1
Inambari	RondoniaHeadwaters	chr_Z	66700001	67200000	NA	1
Inambari	RondoniaHeadwaters	chr_Z	67200001	67700000	NA	1
Inambari	Tapajos	chr_Z	700001	1200000	0.008466752436089598	4
Inambari	Tapajos	chr_Z	1200001	1700000	-0.017852209230846683	8
Inambari	Tapajos	chr_Z	2200001	2700000	-0.0314426474760762	3
Inambari	Tapajos	chr_Z	2700001	3200000	0.19995247712961844	1
Inambari	Tapajos	chr_Z	4700001	5200000	0.028851107676454716	1
Inambari	Tapajos	chr_Z	5200001	5700000	0.03892563115002908	1
Inambari	Tapajos	chr_Z	5700001	6200000	-0.04713240098401363	3
Inambari	Tapajos	chr_Z	6200001	6700000	0.14246520705242843	7
Inambari	Tapajos	chr_Z	6700001	7200000	-0.006898999874704941	4
Inambari	Tapajos	chr_Z	7200001	7700000	-0.0007885991626070595	4
Inambari	Tapajos	chr_Z	7700001	8200000	0.019326617466526946	5
Inambari	Tapajos	chr_Z	8200001	8700000	0.09393989789285287	2
Inambari	Tapajos	chr_Z	8700001	9200000	0.14271012548338727	1
Inambari	Tapajos	chr_Z	9200001	9700000	-0.03639281185970127	4
Inambari	Tapajos	chr_Z	9700001	10200000	0.17979226630705328	2
Inambari	Tapajos	chr_Z	10200001	10700000	0.0852670945924397	2
Inambari	Tapajos	chr_Z	10700001	11200000	-0.015852564349560668	4
Inambari	Tapajos	chr_Z	12200001	12700000	-0.04074926059809394	2
Inambari	Tapajos	chr_Z	12700001	13200000	-0.05882352941176436	1
Inambari	Tapajos	chr_Z	13200001	13700000	0.037136352973821965	1
Inambari	Tapajos	chr_Z	13700001	14200000	-0.0563812471649278	2
Inambari	Tapajos	chr_Z	16200001	16700000	-0.048973722792376176	2
Inambari	Tapajos	chr_Z	16700001	17200000	0.1180978525233497	3
Inambari	Tapajos	chr_Z	17200001	17700000	0.061289779229888645	1
Inambari	Tapajos	chr_Z	17700001	18200000	-0.0018197597917069014	2
Inambari	Tapajos	chr_Z	19700001	20200000	0.14479429270641736	2
Inambari	Tapajos	chr_Z	20200001	20700000	-0.023224989169314827	2
Inambari	Tapajos	chr_Z	20700001	21200000	0.10793448826604153	3
Inambari	Tapajos	chr_Z	21700001	22200000	0.00826446280991712	1
Inambari	Tapajos	chr_Z	22700001	23200000	-0.03218782312511379	2
Inambari	Tapajos	chr_Z	23200001	23700000	-0.02209465475966146	1
Inambari	Tapajos	chr_Z	25200001	25700000	0.047970479704796364	1
Inambari	Tapajos	chr_Z	25700001	26200000	0.11871123363197791	2
Inambari	Tapajos	chr_Z	26200001	26700000	0.12276073347706785	4
Inambari	Tapajos	chr_Z	26700001	27200000	0.12988866685697967	2
Inambari	Tapajos	chr_Z	27200001	27700000	NA	1
Inambari	Tapajos	chr_Z	27700001	28200000	0.13729224376731303	1
Inambari	Tapajos	chr_Z	29200001	29700000	0.06203727342353826	1
Inambari	Tapajos	chr_Z	32200001	32700000	NA	1
Inambari	Tapajos	chr_Z	32700001	33200000	0.14584976076864412	1
Inambari	Tapajos	chr_Z	34200001	34700000	0.00970390644438887	1
Inambari	Tapajos	chr_Z	36200001	36700000	0.38677713620649795	1
Inambari	Tapajos	chr_Z	37200001	37700000	0.05193567520405444	4
Inambari	Tapajos	chr_Z	37700001	38200000	0.1394140375196731	2
Inambari	Tapajos	chr_Z	39200001	39700000	0.09190318196552451	1
Inambari	Tapajos	chr_Z	39700001	40200000	-0.005773569487127489	2
Inambari	Tapajos	chr_Z	41700001	42200000	0.5346722782410744	1
Inambari	Tapajos	chr_Z	42700001	43200000	-0.06007758755784637	1
Inambari	Tapajos	chr_Z	43200001	43700000	0.037436403886780864	2
Inambari	Tapajos	chr_Z	45200001	45700000	0.24980784012298252	1
Inambari	Tapajos	chr_Z	46700001	47200000	-0.015781234062676588	5
Inambari	Tapajos	chr_Z	47200001	47700000	-0.049980836477845396	3
Inambari	Tapajos	chr_Z	47700001	48200000	0.3015786479953973	1
Inambari	Tapajos	chr_Z	48200001	48700000	0.034556256374511575	2
Inambari	Tapajos	chr_Z	48700001	49200000	NA	1
Inambari	Tapajos	chr_Z	50200001	50700000	0.13596568283037655	3
Inambari	Tapajos	chr_Z	50700001	51200000	-0.011162790697674353	2
Inambari	Tapajos	chr_Z	51700001	52200000	0.1929781755642207	3
Inambari	Tapajos	chr_Z	52200001	52700000	0.026247519270369356	4
Inambari	Tapajos	chr_Z	52700001	53200000	0.0040234312021925	2
Inambari	Tapajos	chr_Z	53200001	53700000	0.13105843674868614	4
Inambari	Tapajos	chr_Z	54700001	55200000	0.06713183386118984	2
Inambari	Tapajos	chr_Z	55700001	56200000	0.027856469209970963	8
Inambari	Tapajos	chr_Z	56200001	56700000	-0.025606839694901996	2
Inambari	Tapajos	chr_Z	56700001	57200000	0.18970308614889547	2
Inambari	Tapajos	chr_Z	57200001	57700000	-0.018570634089138092	2
Inambari	Tapajos	chr_Z	57700001	58200000	0.11014028830897983	2
Inambari	Tapajos	chr_Z	58700001	59200000	0.011285155200859362	2
Inambari	Tapajos	chr_Z	59200001	59700000	0.01276881720430106	1
Inambari	Tapajos	chr_Z	59700001	60200000	0.04553521960014601	3
Inambari	Tapajos	chr_Z	60200001	60700000	0.10890835725562562	9
Inambari	Tapajos	chr_Z	60700001	61200000	0.019186827579030077	5
Inambari	Tapajos	chr_Z	61200001	61700000	0.09260397664135755	4
Inambari	Tapajos	chr_Z	61700001	62200000	-0.0328454006614925	1
Inambari	Tapajos	chr_Z	62200001	62700000	-0.012442986575685013	2
Inambari	Tapajos	chr_Z	62700001	63200000	0.021069303620405343	5
Inambari	Tapajos	chr_Z	63200001	63700000	-0.04954353568410041	1
Inambari	Tapajos	chr_Z	63700001	64200000	0.09906170479157854	3
Inambari	Tapajos	chr_Z	64200001	64700000	NA	2
Inambari	Tapajos	chr_Z	65700001	66200000	0.0963728182184756	2
Inambari	Tapajos	chr_Z	66200001	66700000	-0.03643490821793684	1
Inambari	Tapajos	chr_Z	66700001	67200000	0.1815680880330123	1
Inambari	Tapajos	chr_Z	67200001	67700000	0.15787406728629386	1
Inambari	TapajosHeadwaters	chr_Z	700001	1200000	-0.02969913702342656	4
Inambari	TapajosHeadwaters	chr_Z	1200001	1700000	-0.24614032927179536	8
Inambari	TapajosHeadwaters	chr_Z	2200001	2700000	-0.0764669198934178	3
Inambari	TapajosHeadwaters	chr_Z	2700001	3200000	0.033999999999999996	1
Inambari	TapajosHeadwaters	chr_Z	4700001	5200000	-0.1139324813720182	1
Inambari	TapajosHeadwaters	chr_Z	5200001	5700000	-0.1142930088081353	1
Inambari	TapajosHeadwaters	chr_Z	5700001	6200000	-0.19279810465642305	3
Inambari	TapajosHeadwaters	chr_Z	6200001	6700000	-0.01899516387507619	7
Inambari	TapajosHeadwaters	chr_Z	6700001	7200000	-0.06200249055999787	4
Inambari	TapajosHeadwaters	chr_Z	7200001	7700000	-1.0	4
Inambari	TapajosHeadwaters	chr_Z	7700001	8200000	-0.14687911359269787	5
Inambari	TapajosHeadwaters	chr_Z	8200001	8700000	-0.22690194133038918	2
Inambari	TapajosHeadwaters	chr_Z	8700001	9200000	-0.07080402340411547	1
Inambari	TapajosHeadwaters	chr_Z	9200001	9700000	0.1251988486567464	4
Inambari	TapajosHeadwaters	chr_Z	9700001	10200000	0.0232534662472911	2
Inambari	TapajosHeadwaters	chr_Z	10200001	10700000	-0.06434334996781058	2
Inambari	TapajosHeadwaters	chr_Z	10700001	11200000	-0.11129296235679151	4
Inambari	TapajosHeadwaters	chr_Z	12200001	12700000	0.0644501877583364	2
Inambari	TapajosHeadwaters	chr_Z	12700001	13200000	-0.9999999999999977	1
Inambari	TapajosHeadwaters	chr_Z	13200001	13700000	0.47202797202797186	1
Inambari	TapajosHeadwaters	chr_Z	13700001	14200000	-0.01852379595326291	2
Inambari	TapajosHeadwaters	chr_Z	16200001	16700000	-0.0898957209636819	2
Inambari	TapajosHeadwaters	chr_Z	16700001	17200000	-0.0003910080088645389	3
Inambari	TapajosHeadwaters	chr_Z	17200001	17700000	0.0	1
Inambari	TapajosHeadwaters	chr_Z	17700001	18200000	0.144262071981892	2
Inambari	TapajosHeadwaters	chr_Z	19700001	20200000	0.019048275491514634	2
Inambari	TapajosHeadwaters	chr_Z	20200001	20700000	0.08384101389281962	2
Inambari	TapajosHeadwaters	chr_Z	20700001	21200000	-0.013101648809193366	3
Inambari	TapajosHeadwaters	chr_Z	21700001	22200000	NA	1
Inambari	TapajosHeadwaters	chr_Z	22700001	23200000	0.33383808952204636	2
Inambari	TapajosHeadwaters	chr_Z	23200001	23700000	-0.08242338851708313	1
Inambari	TapajosHeadwaters	chr_Z	25200001	25700000	-0.08142172926644772	1
Inambari	TapajosHeadwaters	chr_Z	25700001	26200000	-0.014554794520547929	2
Inambari	TapajosHeadwaters	chr_Z	26200001	26700000	-0.09891400624523661	4
Inambari	TapajosHeadwaters	chr_Z	26700001	27200000	0.5681233933161952	2
Inambari	TapajosHeadwaters	chr_Z	27200001	27700000	NA	1
Inambari	TapajosHeadwaters	chr_Z	27700001	28200000	-0.25806451612903203	1
Inambari	TapajosHeadwaters	chr_Z	29200001	29700000	NA	1
Inambari	TapajosHeadwaters	chr_Z	32200001	32700000	NA	1
Inambari	TapajosHeadwaters	chr_Z	32700001	33200000	-0.2213218536338313	1
Inambari	TapajosHeadwaters	chr_Z	34200001	34700000	NA	1
Inambari	TapajosHeadwaters	chr_Z	36200001	36700000	0.2111172025838439	1
Inambari	TapajosHeadwaters	chr_Z	37200001	37700000	0.2268629073540557	4
Inambari	TapajosHeadwaters	chr_Z	37700001	38200000	-0.051835772541685754	2
Inambari	TapajosHeadwaters	chr_Z	39200001	39700000	-0.11366245694603895	1
Inambari	TapajosHeadwaters	chr_Z	39700001	40200000	0.5221169590643275	2
Inambari	TapajosHeadwaters	chr_Z	41700001	42200000	NA	1
Inambari	TapajosHeadwaters	chr_Z	42700001	43200000	0.42757883484767517	1
Inambari	TapajosHeadwaters	chr_Z	43200001	43700000	-0.1386934187556264	2
Inambari	TapajosHeadwaters	chr_Z	45200001	45700000	-0.2981366459627317	1
Inambari	TapajosHeadwaters	chr_Z	46700001	47200000	-0.07743357538490986	5
Inambari	TapajosHeadwaters	chr_Z	47200001	47700000	0.23352334625128482	3
Inambari	TapajosHeadwaters	chr_Z	47700001	48200000	-0.233333333333333	1
Inambari	TapajosHeadwaters	chr_Z	48200001	48700000	-0.11194756311246672	2
Inambari	TapajosHeadwaters	chr_Z	48700001	49200000	NA	1
Inambari	TapajosHeadwaters	chr_Z	50200001	50700000	-0.030624263839811455	3
Inambari	TapajosHeadwaters	chr_Z	50700001	51200000	-0.3146997929606623	2
Inambari	TapajosHeadwaters	chr_Z	51700001	52200000	0.19260361746676402	3
Inambari	TapajosHeadwaters	chr_Z	52200001	52700000	0.7499713795077274	4
Inambari	TapajosHeadwaters	chr_Z	52700001	53200000	0.03563157025491717	2
Inambari	TapajosHeadwaters	chr_Z	53200001	53700000	0.02897963319485251	4
Inambari	TapajosHeadwaters	chr_Z	54700001	55200000	NA	2
Inambari	TapajosHeadwaters	chr_Z	55700001	56200000	-0.13981601167983776	8
Inambari	TapajosHeadwaters	chr_Z	56200001	56700000	-0.11898310290336794	2
Inambari	TapajosHeadwaters	chr_Z	56700001	57200000	0.8888888888888888	2
Inambari	TapajosHeadwaters	chr_Z	57200001	57700000	-0.053615788569839215	2
Inambari	TapajosHeadwaters	chr_Z	57700001	58200000	-0.2680858495691997	2
Inambari	TapajosHeadwaters	chr_Z	58700001	59200000	-0.27012987012987	2
Inambari	TapajosHeadwaters	chr_Z	59200001	59700000	-0.19418129573923562	1
Inambari	TapajosHeadwaters	chr_Z	59700001	60200000	0.655794415616506	3
Inambari	TapajosHeadwaters	chr_Z	60200001	60700000	-0.0464690296251961	9
Inambari	TapajosHeadwaters	chr_Z	60700001	61200000	-0.42252690870508436	5
Inambari	TapajosHeadwaters	chr_Z	61200001	61700000	-0.1454378484749097	4
Inambari	TapajosHeadwaters	chr_Z	61700001	62200000	-0.32911392405063283	1
Inambari	TapajosHeadwaters	chr_Z	62200001	62700000	-0.2182086447363608	2
Inambari	TapajosHeadwaters	chr_Z	62700001	63200000	0.02617690521427061	5
Inambari	TapajosHeadwaters	chr_Z	63200001	63700000	-0.14096916299559464	1
Inambari	TapajosHeadwaters	chr_Z	63700001	64200000	0.10226663372299445	3
Inambari	TapajosHeadwaters	chr_Z	64200001	64700000	NA	2
Inambari	TapajosHeadwaters	chr_Z	65700001	66200000	0.22296015180265652	2
Inambari	TapajosHeadwaters	chr_Z	66200001	66700000	-0.32911392405063283	1
Inambari	TapajosHeadwaters	chr_Z	66700001	67200000	0.8	1
Inambari	TapajosHeadwaters	chr_Z	67200001	67700000	NA	1
Inambari	XinguBelem	chr_Z	700001	1200000	0.008258254498470003	4
Inambari	XinguBelem	chr_Z	1200001	1700000	0.060471992285086984	8
Inambari	XinguBelem	chr_Z	2200001	2700000	0.005237909753525814	3
Inambari	XinguBelem	chr_Z	2700001	3200000	-0.019488056692528302	1
Inambari	XinguBelem	chr_Z	4700001	5200000	-0.05358858240702568	1
Inambari	XinguBelem	chr_Z	5200001	5700000	-0.020467450151854662	1
Inambari	XinguBelem	chr_Z	5700001	6200000	0.509777975368871	3
Inambari	XinguBelem	chr_Z	6200001	6700000	0.11212389303149829	7
Inambari	XinguBelem	chr_Z	6700001	7200000	0.034218990109948604	4
Inambari	XinguBelem	chr_Z	7200001	7700000	0.12928073709586865	4
Inambari	XinguBelem	chr_Z	7700001	8200000	0.027039722952571427	5
Inambari	XinguBelem	chr_Z	8200001	8700000	0.11588520322190107	2
Inambari	XinguBelem	chr_Z	8700001	9200000	0.1006415405147446	1
Inambari	XinguBelem	chr_Z	9200001	9700000	-0.04998745981090932	4
Inambari	XinguBelem	chr_Z	9700001	10200000	0.12578443047868204	2
Inambari	XinguBelem	chr_Z	10200001	10700000	0.08996345858368349	2
Inambari	XinguBelem	chr_Z	10700001	11200000	0.19946404387288613	4
Inambari	XinguBelem	chr_Z	12200001	12700000	-0.06909193457416804	2
Inambari	XinguBelem	chr_Z	12700001	13200000	-0.03732809430255376	1
Inambari	XinguBelem	chr_Z	13200001	13700000	-0.05988133830815332	1
Inambari	XinguBelem	chr_Z	13700001	14200000	0.4821957855765553	2
Inambari	XinguBelem	chr_Z	16200001	16700000	-0.03957403943013357	2
Inambari	XinguBelem	chr_Z	16700001	17200000	0.12563629078534003	3
Inambari	XinguBelem	chr_Z	17200001	17700000	-0.02235267554752578	1
Inambari	XinguBelem	chr_Z	17700001	18200000	0.38585875476883696	2
Inambari	XinguBelem	chr_Z	19700001	20200000	0.03307944987701081	2
Inambari	XinguBelem	chr_Z	20200001	20700000	0.15641354602198135	2
Inambari	XinguBelem	chr_Z	20700001	21200000	0.12430434111099357	3
Inambari	XinguBelem	chr_Z	21700001	22200000	NA	1
Inambari	XinguBelem	chr_Z	22700001	23200000	-0.06080547512503293	2
Inambari	XinguBelem	chr_Z	23200001	23700000	0.07609988109393585	1
Inambari	XinguBelem	chr_Z	25200001	25700000	-0.033373063170440906	1
Inambari	XinguBelem	chr_Z	25700001	26200000	0.09977751155228463	2
Inambari	XinguBelem	chr_Z	26200001	26700000	0.17160439172366132	4
Inambari	XinguBelem	chr_Z	26700001	27200000	0.22576966932725193	2
Inambari	XinguBelem	chr_Z	27200001	27700000	NA	1
Inambari	XinguBelem	chr_Z	27700001	28200000	-0.08656224237427862	1
Inambari	XinguBelem	chr_Z	29200001	29700000	0.38686131386861305	1
Inambari	XinguBelem	chr_Z	32200001	32700000	NA	1
Inambari	XinguBelem	chr_Z	32700001	33200000	0.1570299500831946	1
Inambari	XinguBelem	chr_Z	34200001	34700000	NA	1
Inambari	XinguBelem	chr_Z	36200001	36700000	0.30815390045887747	1
Inambari	XinguBelem	chr_Z	37200001	37700000	0.1052987227149816	4
Inambari	XinguBelem	chr_Z	37700001	38200000	0.12042009434035605	2
Inambari	XinguBelem	chr_Z	39200001	39700000	0.19626604434072337	1
Inambari	XinguBelem	chr_Z	39700001	40200000	-0.028625954198472657	2
Inambari	XinguBelem	chr_Z	41700001	42200000	0.5472636815920399	1
Inambari	XinguBelem	chr_Z	42700001	43200000	-0.045226130653265854	1
Inambari	XinguBelem	chr_Z	43200001	43700000	0.05662122059266265	2
Inambari	XinguBelem	chr_Z	45200001	45700000	0.005741814035394439	1
Inambari	XinguBelem	chr_Z	46700001	47200000	0.10501603879542269	5
Inambari	XinguBelem	chr_Z	47200001	47700000	0.14032317371716496	3
Inambari	XinguBelem	chr_Z	47700001	48200000	-0.07700525855729588	1
Inambari	XinguBelem	chr_Z	48200001	48700000	0.3133122698098305	2
Inambari	XinguBelem	chr_Z	48700001	49200000	NA	1
Inambari	XinguBelem	chr_Z	50200001	50700000	0.3509801173228616	3
Inambari	XinguBelem	chr_Z	50700001	51200000	0.525616997149292	2
Inambari	XinguBelem	chr_Z	51700001	52200000	0.2159308597154227	3
Inambari	XinguBelem	chr_Z	52200001	52700000	0.27399358073381025	4
Inambari	XinguBelem	chr_Z	52700001	53200000	-0.0738853102381611	2
Inambari	XinguBelem	chr_Z	53200001	53700000	0.05839335295732784	4
Inambari	XinguBelem	chr_Z	54700001	55200000	0.24838363651530454	2
Inambari	XinguBelem	chr_Z	55700001	56200000	0.08616811140888744	8
Inambari	XinguBelem	chr_Z	56200001	56700000	0.09262402975893058	2
Inambari	XinguBelem	chr_Z	56700001	57200000	0.22576966932725193	2
Inambari	XinguBelem	chr_Z	57200001	57700000	-0.055271942331581086	2
Inambari	XinguBelem	chr_Z	57700001	58200000	0.20246267486466055	2
Inambari	XinguBelem	chr_Z	58700001	59200000	-0.0099585914239759	2
Inambari	XinguBelem	chr_Z	59200001	59700000	-0.1101208679190327	1
Inambari	XinguBelem	chr_Z	59700001	60200000	0.5368020304568527	3
Inambari	XinguBelem	chr_Z	60200001	60700000	0.27769221098072944	9
Inambari	XinguBelem	chr_Z	60700001	61200000	0.00696931867553571	5
Inambari	XinguBelem	chr_Z	61200001	61700000	0.2815289451467519	4
Inambari	XinguBelem	chr_Z	61700001	62200000	-0.10551635663887082	1
Inambari	XinguBelem	chr_Z	62200001	62700000	0.00605564425559717	2
Inambari	XinguBelem	chr_Z	62700001	63200000	0.13629433885557468	5
Inambari	XinguBelem	chr_Z	63200001	63700000	0.03685503685503663	1
Inambari	XinguBelem	chr_Z	63700001	64200000	0.034950374742762656	3
Inambari	XinguBelem	chr_Z	64200001	64700000	0.3320244726508994	2
Inambari	XinguBelem	chr_Z	65700001	66200000	0.1250262867247598	2
Inambari	XinguBelem	chr_Z	66200001	66700000	-0.08233924934535894	1
Inambari	XinguBelem	chr_Z	66700001	67200000	NA	1
Inambari	XinguBelem	chr_Z	67200001	67700000	0.03791650708540791	1
Inambari	XinguHeadwaters	chr_Z	700001	1200000	0.2786535723657804	4
Inambari	XinguHeadwaters	chr_Z	1200001	1700000	-0.09252367046652656	8
Inambari	XinguHeadwaters	chr_Z	2200001	2700000	-0.14173609244826652	3
Inambari	XinguHeadwaters	chr_Z	2700001	3200000	-0.04036697247706405	1
Inambari	XinguHeadwaters	chr_Z	4700001	5200000	-0.1139324813720182	1
Inambari	XinguHeadwaters	chr_Z	5200001	5700000	-0.21432800473653044	1
Inambari	XinguHeadwaters	chr_Z	5700001	6200000	0.20411566028890712	3
Inambari	XinguHeadwaters	chr_Z	6200001	6700000	0.0910718334860047	7
Inambari	XinguHeadwaters	chr_Z	6700001	7200000	0.3502998218033535	4
Inambari	XinguHeadwaters	chr_Z	7200001	7700000	-0.32911392405063283	4
Inambari	XinguHeadwaters	chr_Z	7700001	8200000	0.39610593910721564	5
Inambari	XinguHeadwaters	chr_Z	8200001	8700000	-0.03868238138410369	2
Inambari	XinguHeadwaters	chr_Z	8700001	9200000	-0.07080402340411547	1
Inambari	XinguHeadwaters	chr_Z	9200001	9700000	0.12003893651662173	4
Inambari	XinguHeadwaters	chr_Z	9700001	10200000	-0.05093063914064776	2
Inambari	XinguHeadwaters	chr_Z	10200001	10700000	0.3955749351958069	2
Inambari	XinguHeadwaters	chr_Z	10700001	11200000	0.0510255127563782	4
Inambari	XinguHeadwaters	chr_Z	12200001	12700000	0.1500468189430989	2
Inambari	XinguHeadwaters	chr_Z	12700001	13200000	-0.3266331658291455	1
Inambari	XinguHeadwaters	chr_Z	13200001	13700000	0.42757883484767517	1
Inambari	XinguHeadwaters	chr_Z	13700001	14200000	-0.01852379595326291	2
Inambari	XinguHeadwaters	chr_Z	16200001	16700000	-0.04006677796327167	2
Inambari	XinguHeadwaters	chr_Z	16700001	17200000	0.07843813767965842	3
Inambari	XinguHeadwaters	chr_Z	17200001	17700000	-0.1458670988654763	1
Inambari	XinguHeadwaters	chr_Z	17700001	18200000	0.3403939968001255	2
Inambari	XinguHeadwaters	chr_Z	19700001	20200000	-0.03263032213824565	2
Inambari	XinguHeadwaters	chr_Z	20200001	20700000	0.27157701036252124	2
Inambari	XinguHeadwaters	chr_Z	20700001	21200000	0.1318182695323	3
Inambari	XinguHeadwaters	chr_Z	21700001	22200000	NA	1
Inambari	XinguHeadwaters	chr_Z	22700001	23200000	-0.18856950181235774	2
Inambari	XinguHeadwaters	chr_Z	23200001	23700000	0.07793449677265119	1
Inambari	XinguHeadwaters	chr_Z	25200001	25700000	-0.08142172926644772	1
Inambari	XinguHeadwaters	chr_Z	25700001	26200000	-0.014554794520547929	2
Inambari	XinguHeadwaters	chr_Z	26200001	26700000	0.02957799749990444	4
Inambari	XinguHeadwaters	chr_Z	26700001	27200000	NA	2
Inambari	XinguHeadwaters	chr_Z	27200001	27700000	NA	1
Inambari	XinguHeadwaters	chr_Z	27700001	28200000	-0.04422714631739487	1
Inambari	XinguHeadwaters	chr_Z	29200001	29700000	NA	1
Inambari	XinguHeadwaters	chr_Z	32200001	32700000	NA	1
Inambari	XinguHeadwaters	chr_Z	32700001	33200000	0.014719411223550905	1
Inambari	XinguHeadwaters	chr_Z	34200001	34700000	0.5563247325361855	1
Inambari	XinguHeadwaters	chr_Z	36200001	36700000	0.15193189259986903	1
Inambari	XinguHeadwaters	chr_Z	37200001	37700000	-0.09068586398174357	4
Inambari	XinguHeadwaters	chr_Z	37700001	38200000	-0.051835772541685754	2
Inambari	XinguHeadwaters	chr_Z	39200001	39700000	0.06695420004107616	1
Inambari	XinguHeadwaters	chr_Z	39700001	40200000	-0.1458670988654763	2
Inambari	XinguHeadwaters	chr_Z	41700001	42200000	0.7475728155339808	1
Inambari	XinguHeadwaters	chr_Z	42700001	43200000	-0.3284671532846704	1
Inambari	XinguHeadwaters	chr_Z	43200001	43700000	-0.09996734074056401	2
Inambari	XinguHeadwaters	chr_Z	45200001	45700000	0.07145344210107432	1
Inambari	XinguHeadwaters	chr_Z	46700001	47200000	0.004690302110635957	5
Inambari	XinguHeadwaters	chr_Z	47200001	47700000	-0.11227058361934047	3
Inambari	XinguHeadwaters	chr_Z	47700001	48200000	-0.06964147536755204	1
Inambari	XinguHeadwaters	chr_Z	48200001	48700000	0.13835263835263836	2
Inambari	XinguHeadwaters	chr_Z	48700001	49200000	NA	1
Inambari	XinguHeadwaters	chr_Z	50200001	50700000	0.3496259678185003	3
Inambari	XinguHeadwaters	chr_Z	50700001	51200000	0.6625049413624983	2
Inambari	XinguHeadwaters	chr_Z	51700001	52200000	0.19260361746676402	3
Inambari	XinguHeadwaters	chr_Z	52200001	52700000	0.9278434202218813	4
Inambari	XinguHeadwaters	chr_Z	52700001	53200000	-0.14820200979009374	2
Inambari	XinguHeadwaters	chr_Z	53200001	53700000	0.02897963319485251	4
Inambari	XinguHeadwaters	chr_Z	54700001	55200000	NA	2
